feature_1,feature_2,label
-2.263499929196834,3.2893588919582544,3
-3.670996825442279,2.926536315634535,3
-4.40047136002959,3.2467842977221455,3
-3.2979235940982488,4.438238180176129,3
-2.3807896472792542,2.1220000084544814,3
-1.6231933460226016,0.44601411814044,3
-3.3699942903297178,2.1015494085453885,3
-2.498876766588765,4.910536551913868,3
-3.149345183253023,7.585830892528536,3
-4.04603436094964,2.774739805512345,3
-3.510128961258985,2.37869353039666,3
-4.233326990321853,2.1604337952366652,3
-4.001689928675649,6.1067122715059785,3
-3.8403429674290535,-2.242441399920481,3
-3.812857473469658,1.8703196384270042,3
-3.097467017898482,5.05473777805089,3
-2.5683878442792216,3.0474921171225744,3
-2.30804842812851,3.5350804421387783,3
-3.387153761812805,0.924357557988718,3
-4.792200647426381,4.2459104457199235,3
-2.6457449953037746,0.4272654173928849,3
-2.338072003397507,2.1015363253600903,3
-3.847179600074405,4.513837717476283,3
-2.150271297320173,3.7607857476022164,3
-3.69117204307223,3.2758245090009774,3
-2.550687008341418,4.645187936007434,3
-2.49375475353551,4.015131823110734,3
-2.3770830767577067,-2.602407664499456,3
-2.6912499736626767,6.382704872656882,3
-2.50754349136435,3.360562936699366,3
-2.5391210500011705,3.6327619210045135,3
-3.542142201811688,3.002751989467094,3
-3.7058281399570703,1.1210842525686762,3
-3.7550076165493715,0.4312725984398238,3
-2.466773842565301,6.295027207867632,3
-3.2760493212428377,1.8306808233543288,3
-3.463540335721525,3.2105758584765853,3
-2.4501508410101316,3.126312473689037,3
-2.7624009897782713,2.933131468497992,3
-3.192426210056678,4.658473808278755,3
-3.218762993874996,3.532794424467433,3
-3.229618972496666,2.946627371723872,3
-2.877167170780395,2.010575102899854,3
-2.8965471341149205,4.059909232936695,3
-3.5217965658616346,3.9330327037755697,3
-2.7051057110018153,0.7480176631929725,3
-2.96474558869584,4.2869082442566775,3
-2.3581600246678787,5.521944017730862,3
-3.1419930619663288,8.014888843567082,3
-3.5233557437375587,1.1313250119097542,3
-2.6633949807132957,1.9420504777869037,3
-2.0676436337675432,-1.0373765917551347,3
-3.1745093982655805,2.5523170710612115,3
-3.080769662015195,0.980733834989302,3
-3.0862280852374586,3.024769337246199,3
-3.416932815268444,3.634321784775535,3
-2.6122734606095364,1.3240821714351567,3
-2.8605719387484227,3.1845899037020238,3
-3.7230622152603248,4.981258574688854,3
-2.111011459457835,1.3999916128296905,3
-3.925894208038692,0.22577926570447016,3
-2.831567028941279,4.530079381006901,3
-3.064812989027326,3.1968713014769237,3
-3.065133100928115,3.0584962241510034,3
-3.2815332417559127,5.53580110025562,3
-1.7311330813332526,2.6980977579782075,3
-1.4217260752472323,3.0514659399039425,3
-2.033091593206338,2.803600963110556,3
-2.8913569598654916,-0.09686512429680594,3
-2.402880633397713,0.03572139414413744,3
-2.7993446238012516,0.7309320881505617,3
-3.8189733262354855,2.4720598567320424,3
-3.3613601772582125,-0.029545120927356727,3
-3.207525272489185,6.256419511935249,3
-3.04033539854226,4.7159643791829895,3
-4.2918214242259864,4.640205604480683,3
-2.328668916029849,2.2457037467077825,3
-3.0611331166743816,2.6945779573854676,3
-2.187266043865094,2.1946795038338447,3
-2.9688715499931444,3.5565983900734004,3
-2.584062163757731,4.203044894833662,3
-1.9060835377685978,3.3977139463177317,3
-2.8033670052624053,2.887212352214404,3
-2.8938525050246082,1.7971459147009954,3
-3.454851812274613,5.970429816878651,3
-2.2951844973490276,0.8792420151779581,3
-2.9321147756434525,2.721684013796459,3
-2.944052492470256,2.9156007369970287,3
-3.5933504054304195,4.591197207341681,3
-2.939918454115849,1.10714401223013,3
-3.9708954662674154,-0.005373465218401652,3
-2.4643890072795314,6.492244395360735,3
-2.1245969004278074,2.9811860638732086,3
-3.2231651087097952,1.0532171020403205,3
-2.3702000142490363,4.166374901506808,3
-4.7969271935307605,3.959579554366974,3
-2.6626619168067305,1.188884196718286,3
-1.2037849951766955,2.334075733354102,3
-2.6053765177572,4.733431855545125,3
-3.0249585639269974,0.9103787257848572,3
-2.2025365474254497,3.4512512972195006,3
-2.2695663356625166,4.648445339089532,3
-2.0014579580689382,1.2715188906576516,3
-3.378948820690759,0.4174505393497987,3
