square_footage,bedrooms,age_years,distance_to_city,neighborhood,house_style,condition,price
2265.140513710457,5,42.62073295993238,4.531095422632969,Downtown,Ranch,Excellent,566038.7963352286
1573.661380746368,5,49.50741863753235,14.868786668394096,Suburbs,Modern,Good,365797.6643235812
2395.249803536329,5,33.80261285933772,15.677119090555774,Downtown,Colonial,Fair,459446.68186058296
882.3506748354334,3,22.297915350516075,7.743989392596023,Downtown,Colonial,Good,340850.5350102207
900.8401096228789,3,32.37868217009538,3.3189964364197566,Suburbs,Victorian,Good,389068.5697167631
3021.0215137810774,2,29.719792961427267,23.524985283679086,Suburbs,Colonial,Good,502285.8886436603
1772.5147318104098,4,19.18061302028109,4.539016511607456,Waterfront,Colonial,Excellent,620358.5814365193
1143.0633841600888,1,3.2813072287006473,18.23443176629147,Downtown,Ranch,Fair,275416.2584867318
2210.0568021479717,5,41.075647370372046,28.157026042626157,Suburbs,Ranch,Good,399571.59814789303
2878.982593366249,2,18.59167646193623,26.407050585343235,Suburbs,Modern,Excellent,648170.3974919855
1382.7167742414765,1,40.939282167854685,9.054826088728573,Suburbs,Ranch,Good,241158.4149820672
2481.8042847113006,2,12.62543748441911,25.692010488986693,Waterfront,Ranch,Good,529798.964212203
1030.4381554831737,3,0.05147399228166982,1.0096426774941927,Waterfront,Ranch,Good,463817.8878425356
939.5406471552408,5,7.9469141638378265,1.5129464787844595,Rural,Ranch,Good,335408.1101473873
2234.6575052339995,1,23.426970838429217,18.47404175144308,Downtown,Modern,Good,511832.55600433866
2259.7148283472875,1,47.21518174789149,11.579148355191355,Rural,Ranch,Good,355609.790961526
2521.060734045158,1,5.10968098468595,12.207364393615267,Suburbs,Victorian,Fair,497341.6144019033
2760.446601051186,1,42.7104887230783,17.368791629687593,Waterfront,Victorian,Good,615135.838631976
3434.8006145488434,1,26.351204810593103,6.561691212163957,Waterfront,Victorian,Fair,630422.4356632993
2194.010940413227,2,41.29603828999483,7.140905169298872,Rural,Victorian,Good,382562.6898214655
1671.9824769413642,5,14.918721549499631,15.053446023547076,Waterfront,Ranch,Good,517991.2180930607
2947.0027258755,3,41.99735823362359,22.873352785972028,Suburbs,Victorian,Fair,505571.6780292371
1531.2470784076004,3,38.64113900084023,18.96543479082004,Waterfront,Ranch,Good,455201.4335890565
1985.2228359052174,3,11.502684151571696,9.623296398868328,Rural,Modern,Fair,394355.17664102005
1011.8322296241181,3,6.566756320468903,13.479778147758715,Suburbs,Victorian,Fair,336914.34612550074
868.4470072217352,2,43.40271612661464,5.949277997949954,Rural,Colonial,Good,162036.93476014023
3399.150719630398,4,48.1618326720066,3.1642646157753695,Waterfront,Victorian,Fair,720158.8552637998
3057.1463253829556,5,1.565115687375812,23.698185181580328,Rural,Victorian,Fair,586790.137451879
2679.1303564529844,1,36.56350334868428,8.696234866457644,Rural,Ranch,Good,431556.75979200297
1904.1729499185287,4,45.47622554739092,6.155225247686198,Downtown,Victorian,Good,499511.34384992835
1267.8946641912835,3,42.86800460462493,21.05692361151026,Waterfront,Colonial,Good,344139.2952315176
1222.3800152119322,4,48.22602361351043,18.923498554328393,Waterfront,Ranch,Fair,308448.40965337376
1475.6558250444075,5,38.004703921904856,19.36249915439046,Rural,Ranch,Fair,273810.86707596004
2282.911994706525,1,22.11493811904551,7.637943540551795,Downtown,Modern,Poor,447399.36069820257
2729.408991290168,1,15.597599524756522,7.746720618317749,Waterfront,Modern,Fair,657443.8606485586
2582.5329171378744,5,16.03713702190637,7.403276263783535,Suburbs,Victorian,Good,548281.354704703
1555.8215217540458,5,36.22113363070585,6.038825274206541,Rural,Modern,Excellent,482403.66574091127
3378.136257790624,3,37.29185060154821,20.015986504288033,Waterfront,Modern,Fair,733285.3360397363
2792.321675078575,1,10.017957177435633,25.59246067223264,Suburbs,Modern,Good,629538.1708776398
2296.755941780782,4,43.40614067452655,22.005206620623177,Waterfront,Ranch,Poor,491836.4019995862
2451.646014832751,2,35.746202010112384,23.970715379055754,Suburbs,Ranch,Good,380452.84517950617
1932.9201685550327,2,28.13751431716913,12.739154443470795,Rural,Ranch,Good,365505.029123322
1468.8736716531253,5,23.576623005125636,19.968198065787945,Waterfront,Modern,Fair,440732.9476736995
1761.1262323584062,3,27.161640289497907,11.27285097289846,Waterfront,Ranch,Fair,498368.22656766267
2846.1844982537964,2,7.962286913963224,16.23963403709056,Downtown,Modern,Good,609249.9901595442
838.8624193003409,1,10.18506246381371,14.967410549511008,Rural,Ranch,Fair,121082.35979169677
1113.3961293686739,5,4.558224520309584,6.129727209171778,Suburbs,Ranch,Good,326209.445126266
924.2071334587324,4,7.6829019080556336,12.225284049733293,Waterfront,Colonial,Fair,361938.01941560867
909.9677662612194,5,22.684681730264135,28.950845988988178,Waterfront,Victorian,Fair,318588.928768183
3109.7435768297196,4,26.517719686412804,8.20882747373332,Suburbs,Modern,Fair,580950.1415552545
2699.876220326064,5,0.8930946239159687,4.880308352105173,Rural,Colonial,Fair,603248.5918720678
2080.269338535778,5,39.83989139320138,13.138838027094122,Downtown,Ranch,Good,483840.5248042809
1064.152233757704,5,14.708398667173894,23.919794339944296,Downtown,Modern,Good,395813.6909051763
2127.3628628154474,4,45.591801747995554,17.882298663619196,Waterfront,Ranch,Poor,481948.86251290626
2078.3737811075275,4,48.375563180688886,20.74826998990909,Suburbs,Victorian,Good,410447.8645963121
1267.645048757041,5,9.272943733832717,6.501150597065639,Waterfront,Colonial,Poor,404637.01200953964
1971.3994529425272,2,23.10486453828303,18.949497597223925,Suburbs,Victorian,Good,361645.40379761154
1875.9627828729083,3,0.061591758321294376,10.381511452432738,Downtown,Colonial,Fair,430974.9777866933
2462.7952647409843,3,29.916363256121347,25.19479761268826,Rural,Ranch,Fair,404164.6383760941
2514.7528573426384,3,30.365322413133562,19.24966537431135,Suburbs,Victorian,Poor,386073.20418160973
922.3208263845202,4,12.376997780168757,6.766832055483581,Downtown,Victorian,Good,393887.4493708261
1811.4540594914722,4,27.920633629159898,2.873883715478498,Waterfront,Ranch,Fair,528272.9448115323
2489.821772428438,2,11.277007122186772,2.236363069323949,Suburbs,Victorian,Good,572770.5076252178
2158.467898166237,3,8.041273453909504,11.770848461854081,Rural,Modern,Excellent,539344.5922952718
3112.5225712084703,3,32.57597334011324,8.70968296297509,Waterfront,Colonial,Fair,670265.5074983216
2578.4728053711515,5,16.296273197603746,19.736613580412733,Waterfront,Colonial,Fair,611346.9598239064
1239.9229531198603,4,29.513196944281123,15.48068121437993,Downtown,Colonial,Poor,318792.23061047547
990.5356179811606,3,21.66233744858278,8.714559062156042,Suburbs,Modern,Good,302903.2387667121
2534.532051157052,2,49.2175703701452,5.327895560555108,Waterfront,Colonial,Good,572973.7265567657
871.5805384623789,2,7.479032133378288,4.688793117936038,Rural,Ranch,Excellent,237165.42412887773
2381.5940694383507,3,23.229929831790507,26.075151372072114,Suburbs,Victorian,Good,405341.41102035914
3338.6216518473857,4,34.022831317966265,8.06086108374115,Rural,Modern,Good,636114.8709643923
2353.780280264873,2,19.777254193998434,19.89960878941808,Waterfront,Colonial,Fair,530115.0943518225
1848.058800757609,5,48.73499259353449,24.50989191160172,Rural,Ranch,Good,350129.19250889414
2536.8781897943536,2,36.094381396346755,18.808358024357346,Downtown,Victorian,Poor,514511.64359370136
2037.282804327095,1,32.849192878224656,25.927391717761427,Rural,Victorian,Poor,296707.6798592951
2273.1653311530245,1,37.852963380561164,12.379417924325761,Suburbs,Modern,Fair,434945.5914707949
3341.954983696618,4,47.63243190193585,28.7304435288195,Rural,Modern,Poor,484635.9988373769
1842.4771220620905,3,45.390932649232006,4.8612051211648115,Rural,Modern,Fair,300069.2457518538
3395.2145223245684,4,36.21426540632059,3.962336360068605,Downtown,Ranch,Good,680585.5402835844
3244.446733281372,4,37.45808195506415,20.10207224001586,Rural,Ranch,Good,570155.9318997767
1328.6360639311004,4,7.296103701757273,28.34210310098459,Rural,Modern,Good,356625.34856403794
987.2755123629468,4,5.139620224633284,24.457620387453513,Waterfront,Colonial,Good,355849.20084232645
1072.100603719052,5,28.545225092208216,3.2160889237034915,Waterfront,Victorian,Fair,447497.1430200853
849.1989292591843,5,0.918381847027,9.101663704106775,Suburbs,Victorian,Good,379089.8689385349
1054.9959940410067,2,24.11781907757958,27.979247660296885,Waterfront,Ranch,Fair,296572.7215735433
2644.1182882241633,1,10.51747899594343,8.338694551222751,Waterfront,Victorian,Fair,624731.0349267493
992.2093508426183,4,17.300828382241978,23.65394228982066,Waterfront,Colonial,Excellent,433235.4380007727
1661.2342017931555,2,38.7902367896478,24.92883368193241,Waterfront,Victorian,Poor,377737.5468112524
3081.1633396175275,1,47.06187521161932,15.368111000368472,Downtown,Ranch,Good,517702.6545553429
862.8342264867298,3,3.620813607317075,12.204118385601149,Waterfront,Ranch,Good,414221.5734430347
2999.0649029901265,5,26.712110298822257,14.053608540173029,Downtown,Colonial,Fair,583592.8350079389
1561.0078918881798,1,44.12667429098,7.581976136595561,Downtown,Colonial,Excellent,333534.890759093
1119.0450345784718,3,4.125426722021064,26.792336567736484,Waterfront,Victorian,Fair,367380.6809883743
2681.1903464832067,1,41.22570234484169,14.06797004516298,Rural,Victorian,Good,395612.5465869459
2498.145686305687,5,17.89006754641357,26.591323773226893,Downtown,Ranch,Good,563570.5525854484
3169.174436523043,5,16.104735110966768,4.065110917281949,Rural,Colonial,Poor,566648.0438313066
2784.6918182704917,2,48.87331931573929,29.659982859003808,Rural,Colonial,Good,370312.4671959054
2969.398512039091,4,10.042954493114708,13.85491953586493,Waterfront,Colonial,Good,756374.749510699
1561.4933459425274,1,34.659697041134045,2.3870937914290584,Suburbs,Victorian,Good,364783.05366225884
1279.0867682052517,1,41.072036400493324,2.1026335988861926,Waterfront,Colonial,Poor,275474.35895413626
2826.6598294303176,3,2.0591747639635836,22.64001046697332,Suburbs,Ranch,Good,543776.2372801864
2978.453796021613,5,33.51927291772061,20.112030491906744,Suburbs,Ranch,Good,603379.0577102794
3474.363883401818,1,47.577498717766346,24.261786185700036,Waterfront,Victorian,Excellent,688129.9577649655
1914.0677276608515,5,6.210998336402968,4.055658484631373,Waterfront,Modern,Excellent,705777.8256851626
1804.4488316405145,1,44.81106513425191,2.031555144030902,Suburbs,Victorian,Fair,362266.8277809198
2896.3149940033913,2,29.738831868846805,15.748799393979775,Waterfront,Modern,Fair,655421.6417175239
1720.1695586831481,4,30.8302290931237,12.240261713000317,Suburbs,Colonial,Good,453127.98444596684
3313.0447791296247,1,30.647208743280295,14.396461163457717,Rural,Victorian,Fair,482183.8181848119
3117.7144299761317,5,14.941794316865693,29.756063857237947,Waterfront,Ranch,Good,661211.4918749905
1958.2838739125496,2,46.760090764972986,29.151748772449434,Rural,Colonial,Poor,157974.5198265242
2827.351883037043,1,47.367523131551934,28.327146300522593,Downtown,Ranch,Poor,380508.74466037826
2837.2657600286425,3,31.26523301069739,23.73143762626254,Rural,Colonial,Good,489846.4067495875
1078.434445857018,4,39.171136297080736,11.290399447449822,Rural,Victorian,Fair,188599.65854814643
3236.89284803483,1,30.6128992940579,12.951796977620376,Suburbs,Modern,Fair,603853.5528625657
2164.1814056092144,2,24.21992237870203,16.93886526784881,Rural,Colonial,Good,376424.5703782638
3031.4351584909023,3,33.04100591496253,25.085499235740357,Waterfront,Modern,Good,645106.8634401615
1664.1339227826518,2,27.650072629597922,2.992672143029765,Suburbs,Colonial,Good,322800.82803207694
3217.912716939741,2,29.873793131596504,13.304609690661756,Downtown,Ranch,Fair,527198.377391503
1850.8445325822404,3,39.1916276709431,3.395912240318792,Waterfront,Ranch,Poor,414080.0855774757
829.2616589968055,2,24.04519157244924,15.925070010631835,Downtown,Colonial,Fair,213449.1204004272
3244.531336332012,3,2.037705304623638,27.068123896180825,Rural,Modern,Fair,616781.8074539255
1046.4740273225607,1,8.199974049474863,23.692062812354198,Waterfront,Victorian,Fair,368467.6139280189
1662.14682149412,3,21.930360824476917,7.607430108750189,Waterfront,Victorian,Fair,462470.7736865046
3365.1673110371735,3,36.24132799370292,29.303734638364983,Downtown,Ranch,Fair,561641.1952542403
3366.6392967314014,4,29.66393241550894,20.353161543346424,Waterfront,Victorian,Good,794154.9331244201
2348.2822979328726,3,32.514709293672695,1.302403282524689,Waterfront,Ranch,Good,654523.2388859126
2505.960472858458,3,23.963946428814364,8.406991055871366,Waterfront,Victorian,Fair,598313.024556918
2010.8029093414634,1,30.787101097112142,8.56068569767758,Rural,Colonial,Excellent,418112.8300051125
1591.6690835847742,4,16.45087189073311,3.008374882289938,Downtown,Ranch,Fair,458522.1551160148
1687.394272498773,5,23.509129634833254,28.834969024201943,Waterfront,Ranch,Good,419373.81683719205
2615.7998314080037,1,37.21395327974778,14.86940354270179,Suburbs,Colonial,Good,432961.64490880875
2831.411229481736,1,43.59163894865606,26.97862332378458,Suburbs,Ranch,Fair,458193.0985862924
2937.263418059791,5,21.682766697819446,10.344249599894223,Suburbs,Victorian,Good,622160.14721002
2931.9689855452957,3,2.1830828853680595,4.631773542551986,Suburbs,Victorian,Good,568665.3204923692
1046.256478231464,2,8.083627207340133,14.755747187280203,Rural,Ranch,Good,242875.12144659707
2134.93482269697,4,1.043056964576905,4.304742406715198,Waterfront,Victorian,Fair,658978.647228722
955.4086520449396,2,32.663150961866506,15.094449586348658,Downtown,Modern,Excellent,352896.96022798883
2283.727982274086,5,16.615731267755447,27.688618255362826,Waterfront,Ranch,Poor,522722.7984435326
1992.132353708118,1,27.123931785968374,16.10227611319217,Rural,Colonial,Good,359411.82107437646
3196.8012934474095,1,24.66384233918998,18.87849207995742,Suburbs,Modern,Poor,517908.9095558908
1747.4705338906124,4,4.076324477621335,5.542514672240441,Rural,Ranch,Poor,331758.5975191966
1116.0809443545359,1,20.16306805619159,2.268333150519115,Waterfront,Colonial,Good,409884.235367868
1186.0775415426567,1,11.028056246116163,4.213430903214404,Downtown,Victorian,Good,393548.59371741937
2856.078705637175,4,20.919989433382636,18.357415694846605,Rural,Colonial,Good,513121.8844896804
2469.188770953905,4,10.178914017112135,3.755339270776835,Downtown,Modern,Fair,611609.1654770048
1073.0312255315337,5,42.02262031384667,11.903793808298031,Rural,Victorian,Excellent,283741.67773852043
1027.0883765104932,1,8.709666828912683,16.952666273286525,Downtown,Ranch,Excellent,363294.5313013175
2692.616654939624,1,48.03902757434885,12.270931160265564,Downtown,Victorian,Excellent,573978.6080248383
996.4601171833225,5,20.79536830734704,5.746830242493743,Suburbs,Ranch,Good,285557.5392362593
3019.022160083962,3,42.31226460095247,8.93994791790909,Downtown,Ranch,Good,574734.0815443831
2706.8540133225397,3,31.438240910297253,27.92120845260873,Suburbs,Colonial,Fair,427180.3909961437
1019.6417077331294,3,36.76751493328763,20.603485992004305,Waterfront,Colonial,Poor,246571.378249096
1029.0618280300182,5,38.38619440333901,15.38538732171671,Waterfront,Colonial,Good,395551.88276030833
3463.9268619531736,1,25.24224409465089,1.368731809619912,Suburbs,Modern,Good,687991.8695211003
1810.5311485415248,5,27.16502616816442,29.780046614194635,Suburbs,Modern,Good,417981.65598597156
1800.7337970806054,5,25.69979339043625,20.472193111944655,Rural,Colonial,Fair,300272.62422089215
2994.558831595257,3,29.40291890450396,10.190751843003403,Rural,Modern,Poor,445009.1666989519
3357.5711589364187,2,1.4697222878253646,26.498791139937307,Rural,Victorian,Fair,499689.4061981266
3462.2028723217513,1,19.775758492450763,8.494516988462724,Waterfront,Victorian,Poor,716983.6492987338
2834.1211001991423,3,30.309435678058577,16.776480796299797,Rural,Modern,Excellent,577177.2135795366
1815.9008809334725,2,29.886178262793216,19.446052148164927,Downtown,Modern,Fair,407434.4853604722
1025.4519350864057,2,39.64780473028158,7.410837772158125,Downtown,Victorian,Fair,276323.85274781066
2898.2966730040794,4,32.750466941605424,29.37352108521728,Rural,Ranch,Good,467560.0259129546
2307.691474286674,1,49.606665817033615,22.69756527339093,Downtown,Victorian,Poor,382918.3948973247
1945.399424966836,2,14.19272643043225,17.176583539821028,Waterfront,Victorian,Excellent,595233.2914367402
3247.156839755787,3,17.957551483311573,6.237243347083726,Downtown,Modern,Fair,718673.9734646772
1100.2332022266087,4,19.192357593389815,2.5618880029427578,Waterfront,Victorian,Good,484108.4563751813
2130.0877815853196,1,23.290640351012428,10.28173514310852,Suburbs,Modern,Good,458075.22889085434
830.6548408720315,5,41.79990318906047,22.842432741488683,Suburbs,Modern,Fair,223297.2073929051
2065.383733384141,3,11.789604697960494,8.810607650758726,Suburbs,Colonial,Good,439711.1912148052
952.0188443409609,2,38.800010351771476,16.647130394369647,Suburbs,Victorian,Good,223866.00689713497
1120.808373923794,2,20.26550915428717,22.110468125191552,Downtown,Ranch,Good,296585.97266362124
1117.320866298183,3,30.092769183100426,4.130367724747466,Rural,Colonial,Fair,224951.03836131457
2552.867815713372,2,31.627026661315305,20.873642467360327,Downtown,Modern,Excellent,573862.6252322046
2814.321174016643,4,18.642431859446724,3.6642557435912964,Waterfront,Modern,Good,712225.0038476029
2375.095665762331,1,25.63076026029026,28.9887625216829,Downtown,Ranch,Poor,382128.82817134185
3397.8658808812634,4,20.65155873238485,15.163429771883248,Downtown,Modern,Fair,717913.3275497565
1812.150564714001,2,3.4566393093309724,5.369607123586444,Waterfront,Victorian,Good,628111.1995752461
1571.422632961024,5,21.858269440841326,10.929125444972849,Suburbs,Colonial,Fair,367462.7596252143
3145.2176461115428,1,4.869669627677609,12.989077029562582,Suburbs,Modern,Fair,608119.9315984331
1403.7087640025222,1,20.251039954016075,22.987365321219585,Suburbs,Modern,Fair,255701.25344038292
3400.7008564896505,3,29.645919991589093,22.55928979622167,Rural,Ranch,Good,592895.9551824362
832.8170816625042,3,28.970744967175037,18.7462746547826,Waterfront,Victorian,Good,363177.2376568985
3418.672832110625,5,33.13106395041602,4.071990664196296,Waterfront,Modern,Good,835124.0201379366
916.5317622665555,1,4.763075397731314,5.395511776042534,Downtown,Ranch,Good,319145.39227102755
3206.086406984792,5,32.60616227652189,3.7189506987211423,Rural,Modern,Good,640004.6974054656
2224.7929945330097,3,15.607402834822354,17.73801071533895,Suburbs,Ranch,Excellent,514938.1133858153
3481.004949522111,3,19.952297306855556,26.437014803830714,Rural,Ranch,Fair,497291.8847233557
999.250724785577,1,42.89931269613529,13.580214855388382,Waterfront,Victorian,Good,387111.2945341643
2295.406567883566,4,0.45152020647751256,5.66459704477464,Waterfront,Modern,Good,748639.9473614071
3417.116846171567,2,29.42063166703027,17.183227429320045,Downtown,Victorian,Fair,611554.7348977018
2212.3641792594017,3,29.93569900500538,24.540814289105587,Downtown,Ranch,Good,417444.8490353914
2499.376322965209,3,19.832988817178098,22.50964978387497,Waterfront,Colonial,Excellent,562255.3418081378
2678.5214602584665,4,11.851392855416808,26.56207261057562,Suburbs,Modern,Fair,490846.79932168266
2027.2608748729876,4,11.733701913077555,9.059160820217167,Suburbs,Colonial,Excellent,535341.5897306277
2494.4068162269714,5,44.18548348303763,6.624662150765471,Rural,Modern,Fair,480376.32478269376
2377.6486421923705,5,22.101218689142875,26.514678092316224,Waterfront,Victorian,Fair,582710.4316328039
3233.12662832567,2,16.544468149458595,20.06924907056267,Waterfront,Victorian,Good,666304.9216785204
922.7052269219363,2,22.438878691570153,10.016938970219071,Suburbs,Victorian,Fair,231602.74114141296
1558.600611899022,1,33.469520072968066,22.528093466602765,Suburbs,Victorian,Good,345284.9554275713
3366.1110070067084,5,7.287828412237585,24.63843314993067,Waterfront,Victorian,Good,788544.8726171585
3203.712216505474,3,22.471691760686884,18.83436896989284,Downtown,Colonial,Excellent,625941.5000060492
2030.273232521425,5,29.39421855551935,20.94863918651754,Waterfront,Victorian,Good,554558.5602823354
2474.3580140641493,3,47.429167742571686,11.882537228837323,Waterfront,Ranch,Poor,462517.23238700954
1548.9291940490582,4,12.626389103770963,16.622174352948132,Suburbs,Ranch,Good,387230.44963933434
1307.9271312541555,5,17.962537395812276,16.200615951058705,Suburbs,Colonial,Good,347278.5084099541
2051.985693337952,4,18.96792949612119,25.593385942792384,Downtown,Modern,Good,519380.73710254196
1754.0510156703426,2,30.276907882244142,25.358955428183293,Downtown,Ranch,Good,319939.26149855985
2375.8715019973547,2,17.83660265200008,25.147733611064254,Rural,Modern,Excellent,471802.8221024572
1009.8835198054591,1,26.67559626498478,1.319916813611508,Waterfront,Colonial,Good,411884.61524198804
3430.8659806986493,5,39.08951649225147,22.73681904959776,Suburbs,Modern,Fair,572612.0053384367
3462.7690100949276,4,35.26927970561018,23.00161531321914,Downtown,Modern,Good,659778.585682162
